freight_type,period,value_thousand_metric_tons,country_code
unloaded,2021-03-01,1376.0,SVN
unloaded,2021-04-01,1388.0,SVN
unloaded,2021-02-01,942.0,SVN
unloaded,2021-01-01,953.0,SVN
unloaded,2021-09-01,1534.0,SVN
unloaded,2021-08-01,1061.0,SVN
unloaded,2021-06-01,943.0,SVN
unloaded,2021-05-01,1451.0,SVN
unloaded,2021-07-01,1379.0,SVN
unloaded,2020-01-01,1154.0,SVN
unloaded,2020-09-01,1207.0,SVN
unloaded,2020-10-01,742.0,SVN
unloaded,2020-08-01,850.0,SVN
unloaded,2020-07-01,849.0,SVN
unloaded,2020-04-01,680.0,SVN
unloaded,2020-06-01,1109.0,SVN
unloaded,2020-02-01,1213.0,SVN
unloaded,2020-03-01,1182.0,SVN
unloaded,2020-05-01,1478.0,SVN
unloaded,2020-11-01,992.0,SVN
unloaded,2020-12-01,1019.0,SVN
unloaded,2019-11-01,1206.0,SVN
unloaded,2019-12-01,767.0,SVN
unloaded,2019-10-01,1246.0,SVN
unloaded,2019-02-01,1086.0,SVN
unloaded,2019-01-01,1758.0,SVN
unloaded,2019-04-01,1393.0,SVN
unloaded,2019-05-01,1383.0,SVN
unloaded,2019-03-01,1332.0,SVN
unloaded,2019-09-01,1404.0,SVN
unloaded,2019-08-01,1315.0,SVN
unloaded,2019-07-01,1369.0,SVN
unloaded,2019-06-01,1357.0,SVN
unloaded,2018-12-01,1202.0,SVN
unloaded,2018-11-01,1585.0,SVN
unloaded,2018-10-01,1521.0,SVN
unloaded,2018-09-01,1524.0,SVN
unloaded,2018-02-01,1389.0,SVN
unloaded,2018-01-01,1665.0,SVN
unloaded,2018-05-01,1423.0,SVN
unloaded,2018-06-01,1228.0,SVN
unloaded,2018-08-01,1108.0,SVN
unloaded,2018-07-01,1471.0,SVN
unloaded,2018-03-01,1206.0,SVN
unloaded,2018-04-01,1162.0,SVN
unloaded,2017-10-01,1079.0,SVN
unloaded,2017-11-01,1342.0,SVN
unloaded,2017-12-01,1340.0,SVN
unloaded,2017-02-01,1576.0,SVN
unloaded,2017-03-01,1236.0,SVN
unloaded,2017-04-01,1162.0,SVN
unloaded,2017-01-01,1217.0,SVN
unloaded,2017-07-01,1213.0,SVN
unloaded,2017-06-01,1102.0,SVN
unloaded,2017-05-01,1560.0,SVN
unloaded,2017-08-01,1373.0,SVN
unloaded,2017-09-01,1312.0,SVN
unloaded,2016-12-01,1218.0,SVN
unloaded,2016-11-01,859.0,SVN
unloaded,2016-02-01,1464.0,SVN
unloaded,2016-01-01,1394.0,SVN
unloaded,2016-04-01,1009.0,SVN
unloaded,2016-03-01,882.0,SVN
unloaded,2016-05-01,1703.0,SVN
unloaded,2016-07-01,998.0,SVN
unloaded,2016-06-01,1019.0,SVN
unloaded,2016-08-01,850.0,SVN
unloaded,2016-10-01,1299.0,SVN
unloaded,2016-09-01,1379.0,SVN
unloaded,2015-12-01,991.0,SVN
unloaded,2015-09-01,1140.0,SVN
unloaded,2015-08-01,1079.0,SVN
unloaded,2015-10-01,939.0,SVN
unloaded,2015-11-01,1234.0,SVN
unloaded,2015-06-01,1067.0,SVN
unloaded,2015-07-01,946.0,SVN
unloaded,2015-05-01,1187.0,SVN
unloaded,2015-01-01,1352.0,SVN
unloaded,2015-02-01,885.0,SVN
unloaded,2015-03-01,905.0,SVN
unloaded,2015-04-01,1463.0,SVN
unloaded,2014-12-01,913.0,SVN
unloaded,2014-11-01,1106.0,SVN
unloaded,2014-06-01,1092.0,SVN
unloaded,2014-07-01,1177.0,SVN
unloaded,2014-08-01,807.0,SVN
unloaded,2014-09-01,1036.0,SVN
unloaded,2014-10-01,1269.0,SVN
loaded,2022-08-01,5096.0,SWE
loaded,2022-05-01,5568.0,SWE
loaded,2022-02-01,5663.0,SWE
loaded,2021-02-01,5658.0,SWE
loaded,2021-05-01,5675.0,SWE
loaded,2021-08-01,5569.0,SWE
loaded,2021-11-01,5902.0,SWE
loaded,2020-11-01,5672.0,SWE
loaded,2020-05-01,4909.0,SWE
loaded,2020-08-01,5407.0,SWE
loaded,2020-02-01,5666.0,SWE
loaded,2020-03-01,5666.0,SWE
loaded,2019-11-01,5320.0,SWE
loaded,2019-02-01,5385.0,SWE
loaded,2019-05-01,5487.0,SWE
loaded,2019-08-01,5304.0,SWE
loaded,2019-03-01,5385.0,SWE
loaded,2019-06-01,5487.0,SWE
loaded,2019-12-01,5320.0,SWE
loaded,2019-09-01,5304.0,SWE
loaded,2018-11-01,5604.0,SWE
loaded,2018-02-01,5593.0,SWE
loaded,2018-05-01,5689.0,SWE
loaded,2018-08-01,5473.0,SWE
loaded,2018-03-01,5593.0,SWE
loaded,2018-06-01,5689.0,SWE
loaded,2018-09-01,5473.0,SWE
loaded,2018-12-01,5604.0,SWE
loaded,2017-11-01,6101.0,SWE
loaded,2017-12-01,6101.0,SWE
loaded,2017-06-01,5564.0,SWE
loaded,2017-09-01,6069.0,SWE
loaded,2017-03-01,5518.0,SWE
loaded,2017-05-01,5564.0,SWE
loaded,2017-02-01,5518.0,SWE
loaded,2017-08-01,6069.0,SWE
loaded,2016-12-01,5655.0,SWE
loaded,2016-09-01,5564.0,SWE
loaded,2016-08-01,5564.0,SWE
loaded,2016-11-01,5655.0,SWE
loaded,2016-05-01,5651.0,SWE
loaded,2016-02-01,5425.0,SWE
loaded,2015-11-01,5421.0,SWE
unloaded,2022-05-01,6924.0,SWE
unloaded,2022-02-01,6768.0,SWE
unloaded,2022-08-01,6466.0,SWE
unloaded,2021-11-01,6418.0,SWE
unloaded,2021-02-01,6475.0,SWE
unloaded,2021-05-01,6703.0,SWE
unloaded,2021-08-01,6418.0,SWE
unloaded,2020-02-01,6791.0,SWE
unloaded,2020-05-01,7116.0,SWE
unloaded,2020-08-01,6197.0,SWE
unloaded,2020-11-01,6275.0,SWE
unloaded,2020-03-01,6791.0,SWE
unloaded,2019-08-01,6814.0,SWE
unloaded,2019-11-01,6393.0,SWE
unloaded,2019-05-01,6884.0,SWE
unloaded,2019-02-01,6994.0,SWE
unloaded,2019-09-01,6814.0,SWE
unloaded,2019-12-01,6393.0,SWE
unloaded,2019-06-01,6884.0,SWE
unloaded,2019-03-01,6994.0,SWE
unloaded,2018-08-01,7044.0,SWE
unloaded,2018-11-01,7430.0,SWE
unloaded,2018-05-01,7597.0,SWE
unloaded,2018-02-01,6951.0,SWE
unloaded,2018-12-01,7430.0,SWE
unloaded,2018-09-01,7044.0,SWE
unloaded,2018-06-01,7597.0,SWE
unloaded,2018-03-01,6951.0,SWE
unloaded,2017-11-01,6941.0,SWE
unloaded,2017-08-01,6672.0,SWE
unloaded,2017-05-01,6757.0,SWE
unloaded,2017-02-01,6778.0,SWE
unloaded,2017-09-01,6672.0,SWE
unloaded,2017-12-01,6941.0,SWE
unloaded,2017-03-01,6778.0,SWE
unloaded,2017-06-01,6757.0,SWE
unloaded,2016-08-01,6757.0,SWE
unloaded,2016-11-01,7308.0,SWE
unloaded,2016-05-01,6598.0,SWE
unloaded,2016-02-01,6605.0,SWE
unloaded,2016-12-01,7308.0,SWE
unloaded,2016-09-01,6757.0,SWE
unloaded,2015-11-01,6866.0,SWE
loaded,2021-01-01,697.0,TUN
loaded,2021-02-01,591.0,TUN
loaded,2021-03-01,650.0,TUN
loaded,2021-04-01,704.0,TUN
loaded,2021-05-01,582.0,TUN
loaded,2021-06-01,699.0,TUN
loaded,2020-03-01,637.0,TUN
loaded,2020-04-01,487.0,TUN
loaded,2020-05-01,447.0,TUN
loaded,2020-06-01,748.0,TUN
loaded,2020-07-01,581.0,TUN
loaded,2020-08-01,468.0,TUN
loaded,2020-09-01,671.0,TUN
loaded,2020-10-01,715.0,TUN
loaded,2020-11-01,603.0,TUN
loaded,2020-12-01,1013.0,TUN
loaded,2019-01-01,560.0,TUN
loaded,2019-02-01,647.0,TUN
loaded,2019-03-01,701.0,TUN
loaded,2019-04-01,701.0,TUN
loaded,2018-04-01,726.0,TUN
loaded,2018-05-01,684.0,TUN
loaded,2018-06-01,492.0,TUN
loaded,2018-07-01,724.0,TUN
loaded,2018-08-01,539.0,TUN
loaded,2018-09-01,670.0,TUN
loaded,2018-10-01,792.0,TUN
loaded,2018-11-01,782.0,TUN
loaded,2018-12-01,827.0,TUN
loaded,2018-01-01,593.0,TUN
loaded,2018-02-01,787.0,TUN
loaded,2018-03-01,592.0,TUN
unloaded,2021-01-01,1329.0,TUN
unloaded,2021-02-01,1305.0,TUN
unloaded,2021-03-01,1796.0,TUN
unloaded,2021-04-01,1531.0,TUN
unloaded,2021-05-01,1646.0,TUN
unloaded,2021-06-01,1315.0,TUN
unloaded,2020-03-01,1231.0,TUN
unloaded,2020-04-01,1043.0,TUN
unloaded,2020-05-01,1202.0,TUN
unloaded,2020-06-01,1345.0,TUN
unloaded,2020-07-01,1512.0,TUN
unloaded,2020-08-01,1324.0,TUN
unloaded,2020-09-01,1257.0,TUN
unloaded,2020-10-01,1231.0,TUN
unloaded,2020-11-01,1309.0,TUN
unloaded,2020-12-01,1514.0,TUN
unloaded,2019-01-01,1049.0,TUN
unloaded,2019-03-01,1348.0,TUN
unloaded,2019-02-01,1246.0,TUN
unloaded,2019-04-01,1348.0,TUN
unloaded,2018-04-01,1541.0,TUN
unloaded,2018-05-01,1612.0,TUN
unloaded,2018-06-01,1456.0,TUN
unloaded,2018-07-01,1276.0,TUN
unloaded,2018-08-01,1295.0,TUN
unloaded,2018-09-01,1369.0,TUN
unloaded,2018-10-01,1398.0,TUN
unloaded,2018-11-01,1498.0,TUN
unloaded,2018-12-01,1303.0,TUN
unloaded,2018-01-01,1423.0,TUN
unloaded,2018-02-01,1147.0,TUN
unloaded,2018-03-01,1297.0,TUN
loaded,2015-10-01,9134.0,UKR
loaded,2015-11-01,9334.0,UKR
loaded,2015-07-01,7703.0,UKR
loaded,2015-08-01,9769.0,UKR
loaded,2015-09-01,7813.0,UKR
loaded,2015-01-01,7082.0,UKR
loaded,2015-02-01,8140.0,UKR
loaded,2015-04-01,8354.0,UKR
loaded,2015-03-01,8279.0,UKR
loaded,2015-05-01,8877.0,UKR
loaded,2015-06-01,8135.0,UKR
loaded,2014-12-01,9688.0,UKR
loaded,2014-08-01,8781.0,UKR
loaded,2014-07-01,8096.0,UKR
loaded,2014-06-01,7213.0,UKR
loaded,2014-11-01,8905.0,UKR
loaded,2014-10-01,9222.0,UKR
loaded,2014-09-01,8648.0,UKR
unloaded,2015-11-01,1554.0,UKR
unloaded,2015-10-01,1602.0,UKR
unloaded,2015-08-01,1735.0,UKR
unloaded,2015-09-01,1371.0,UKR
unloaded,2015-05-01,1806.0,UKR
unloaded,2015-07-01,1030.0,UKR
unloaded,2015-06-01,1342.0,UKR
unloaded,2015-01-01,1770.0,UKR
unloaded,2015-04-01,1386.0,UKR
loaded,2022-01-01,802.0,AZE
loaded,2022-02-01,808.0,AZE
loaded,2022-03-01,908.0,AZE
loaded,2022-04-01,998.0,AZE
loaded,2022-05-01,1044.0,AZE
loaded,2022-06-01,1213.0,AZE
loaded,2022-07-01,831.0,AZE
loaded,2022-08-01,1047.0,AZE
loaded,2022-10-01,1033.0,AZE
loaded,2022-11-01,999.0,AZE
loaded,2021-12-01,775.0,AZE
loaded,2021-03-01,944.0,AZE
loaded,2021-04-01,831.0,AZE
loaded,2021-05-01,763.0,AZE
loaded,2021-01-01,766.0,AZE
loaded,2021-02-01,618.0,AZE
loaded,2021-06-01,641.0,AZE
loaded,2021-07-01,622.0,AZE
loaded,2021-08-01,774.0,AZE
loaded,2021-09-01,638.0,AZE
loaded,2021-10-01,732.0,AZE
loaded,2021-11-01,773.0,AZE
loaded,2020-02-01,886.0,AZE
loaded,2020-03-01,821.0,AZE
loaded,2020-04-01,733.0,AZE
loaded,2020-05-01,674.0,AZE
loaded,2020-06-01,730.0,AZE
loaded,2020-07-01,708.0,AZE
loaded,2020-08-01,665.0,AZE
loaded,2020-09-01,674.0,AZE
loaded,2020-10-01,667.0,AZE
loaded,2020-11-01,597.0,AZE
loaded,2020-12-01,775.0,AZE
loaded,2020-01-01,786.0,AZE
loaded,2019-12-01,806.0,AZE
loaded,2019-10-01,701.0,AZE
loaded,2019-11-01,666.0,AZE
loaded,2019-07-01,693.0,AZE
loaded,2019-06-01,643.0,AZE
loaded,2019-08-01,713.0,AZE
loaded,2019-09-01,672.0,AZE
loaded,2019-01-01,728.0,AZE
loaded,2019-02-01,641.0,AZE
loaded,2019-03-01,727.0,AZE
loaded,2019-04-01,678.0,AZE
loaded,2019-05-01,580.0,AZE
loaded,2018-02-01,725.0,AZE
loaded,2018-03-01,956.0,AZE
loaded,2018-04-01,792.0,AZE
loaded,2018-05-01,719.0,AZE
loaded,2018-06-01,815.0,AZE
loaded,2018-07-01,854.0,AZE
loaded,2018-09-01,833.0,AZE
loaded,2018-08-01,739.0,AZE
loaded,2018-10-01,858.0,AZE
loaded,2018-11-01,749.0,AZE
loaded,2018-12-01,954.0,AZE
loaded,2018-01-01,909.0,AZE
loaded,2017-12-01,1178.0,AZE
loaded,2017-11-01,925.0,AZE
loaded,2017-01-01,895.0,AZE
loaded,2017-02-01,914.0,AZE
loaded,2017-03-01,919.0,AZE
loaded,2017-04-01,789.0,AZE
loaded,2017-05-01,851.0,AZE
loaded,2017-06-01,892.0,AZE
loaded,2017-07-01,827.0,AZE
loaded,2017-08-01,822.0,AZE
loaded,2017-09-01,837.0,AZE
loaded,2017-10-01,920.0,AZE
loaded,2016-12-01,865.0,AZE
loaded,2016-02-01,838.0,AZE
loaded,2016-01-01,639.0,AZE
loaded,2016-03-01,659.0,AZE
loaded,2016-04-01,665.0,AZE
loaded,2016-05-01,840.0,AZE
loaded,2016-06-01,412.0,AZE
loaded,2016-08-01,1139.0,AZE
loaded,2016-07-01,320.0,AZE
loaded,2016-09-01,1051.0,AZE
loaded,2016-10-01,868.0,AZE
loaded,2016-11-01,803.0,AZE
loaded,2015-01-01,1038.0,AZE
loaded,2015-02-01,866.0,AZE
loaded,2015-03-01,765.0,AZE
loaded,2015-04-01,807.0,AZE
loaded,2015-05-01,767.0,AZE
loaded,2015-06-01,561.0,AZE
loaded,2015-07-01,584.0,AZE
loaded,2015-08-01,556.0,AZE
loaded,2015-09-01,599.0,AZE
loaded,2015-10-01,678.0,AZE
loaded,2015-11-01,659.0,AZE
loaded,2015-12-01,679.0,AZE
loaded,2014-06-01,807.0,AZE
loaded,2014-07-01,966.0,AZE
loaded,2014-08-01,940.0,AZE
loaded,2014-09-01,887.0,AZE
loaded,2014-10-01,862.0,AZE
loaded,2014-11-01,1154.0,AZE
loaded,2014-12-01,1108.0,AZE
unloaded,2022-01-01,18.0,AZE
unloaded,2022-02-01,18.0,AZE
unloaded,2022-03-01,19.0,AZE
unloaded,2022-04-01,17.0,AZE
unloaded,2022-05-01,52.0,AZE
unloaded,2022-06-01,81.0,AZE
unloaded,2022-07-01,44.0,AZE
unloaded,2022-08-01,46.0,AZE
unloaded,2022-10-01,14.0,AZE
unloaded,2022-11-01,13.0,AZE
unloaded,2021-04-01,19.0,AZE
unloaded,2021-05-01,19.0,AZE
unloaded,2021-12-01,19.0,AZE
unloaded,2021-11-01,19.0,AZE
unloaded,2021-03-01,20.0,AZE
unloaded,2021-01-01,20.0,AZE
unloaded,2021-02-01,20.0,AZE
unloaded,2021-06-01,0.0,AZE
unloaded,2021-07-01,19.0,AZE
unloaded,2021-08-01,20.0,AZE
unloaded,2021-09-01,18.0,AZE
unloaded,2021-10-01,19.0,AZE
unloaded,2020-01-01,20.0,AZE
unloaded,2020-02-01,139.0,AZE
unloaded,2020-03-01,20.0,AZE
unloaded,2020-04-01,20.0,AZE
unloaded,2020-05-01,20.0,AZE
unloaded,2020-06-01,20.0,AZE
unloaded,2020-07-01,20.0,AZE
unloaded,2020-08-01,20.0,AZE
unloaded,2020-09-01,20.0,AZE
unloaded,2020-10-01,20.0,AZE
unloaded,2020-11-01,20.0,AZE
unloaded,2020-12-01,19.0,AZE
unloaded,2019-12-01,19.0,AZE
unloaded,2019-10-01,19.0,AZE
unloaded,2019-11-01,18.0,AZE
unloaded,2019-01-01,20.0,AZE
unloaded,2019-02-01,20.0,AZE
unloaded,2019-03-01,20.0,AZE
unloaded,2019-04-01,20.0,AZE
unloaded,2019-05-01,20.0,AZE
unloaded,2019-06-01,20.0,AZE
unloaded,2019-07-01,20.0,AZE
unloaded,2019-08-01,19.0,AZE
unloaded,2019-09-01,19.0,AZE
unloaded,2018-09-01,20.0,AZE
unloaded,2018-10-01,20.0,AZE
unloaded,2018-08-01,18.0,AZE
unloaded,2018-11-01,19.0,AZE
unloaded,2018-12-01,20.0,AZE
unloaded,2018-01-01,17.0,AZE
unloaded,2018-02-01,16.0,AZE
unloaded,2018-03-01,21.0,AZE
unloaded,2018-04-01,21.0,AZE
unloaded,2018-05-01,20.0,AZE
unloaded,2018-06-01,21.0,AZE
unloaded,2018-07-01,20.0,AZE
unloaded,2017-11-01,23.0,AZE
unloaded,2017-12-01,27.0,AZE
unloaded,2017-01-01,33.0,AZE
unloaded,2017-02-01,16.0,AZE
unloaded,2017-03-01,22.0,AZE
unloaded,2017-04-01,24.0,AZE
unloaded,2017-05-01,28.0,AZE
unloaded,2017-06-01,11.0,AZE
unloaded,2017-07-01,10.0,AZE
unloaded,2017-08-01,12.0,AZE
unloaded,2017-09-01,23.0,AZE
unloaded,2017-10-01,16.0,AZE
unloaded,2016-12-01,0.0,AZE
unloaded,2016-02-01,8.0,AZE
unloaded,2016-01-01,7.0,AZE
unloaded,2016-03-01,9.0,AZE
unloaded,2016-04-01,9.0,AZE
unloaded,2016-05-01,4.0,AZE
unloaded,2016-06-01,2.0,AZE
unloaded,2016-07-01,1.0,AZE
unloaded,2016-08-01,2.0,AZE
unloaded,2016-09-01,1.0,AZE
unloaded,2016-10-01,2.0,AZE
unloaded,2016-11-01,0.0,AZE
unloaded,2015-12-01,19.0,AZE
unloaded,2015-01-01,7.0,AZE
unloaded,2015-02-01,15.0,AZE
unloaded,2015-03-01,13.0,AZE
unloaded,2015-04-01,12.0,AZE
unloaded,2015-05-01,11.0,AZE
unloaded,2015-06-01,12.0,AZE
unloaded,2015-07-01,9.0,AZE
unloaded,2015-08-01,7.0,AZE
unloaded,2015-09-01,11.0,AZE
unloaded,2015-10-01,8.0,AZE
unloaded,2015-11-01,11.0,AZE
unloaded,2014-10-01,15.0,AZE
unloaded,2014-11-01,14.0,AZE
unloaded,2014-12-01,8.0,AZE
unloaded,2014-06-01,18.0,AZE
unloaded,2014-07-01,13.0,AZE
unloaded,2014-08-01,22.0,AZE
unloaded,2014-09-01,16.0,AZE
unloaded,2015-01-01,1846.0,ARG
unloaded,2014-12-01,1593.0,ARG
unloaded,2014-11-01,1685.0,ARG
unloaded,2014-10-01,2485.0,ARG
unloaded,2014-08-01,2564.0,ARG
unloaded,2014-09-01,2350.0,ARG
unloaded,2014-07-01,3084.0,ARG
unloaded,2014-06-01,2731.0,ARG
loaded,2022-09-01,127948.0,AUS
loaded,2022-10-01,127857.0,AUS
loaded,2022-07-01,130857.0,AUS
loaded,2022-08-01,127890.0,AUS
loaded,2022-01-01,129350.0,AUS
loaded,2022-02-01,110526.0,AUS
loaded,2022-03-01,124723.0,AUS
loaded,2022-04-01,120430.0,AUS
loaded,2022-05-01,130687.0,AUS
loaded,2022-06-01,136611.0,AUS
loaded,2021-05-01,131216.0,AUS
loaded,2021-06-01,133207.0,AUS
loaded,2021-07-01,125904.0,AUS
loaded,2021-08-01,132043.0,AUS
loaded,2021-02-01,115867.0,AUS
loaded,2021-03-01,126842.0,AUS
loaded,2021-04-01,124409.0,AUS
loaded,2021-01-01,122403.0,AUS
loaded,2021-09-01,134427.0,AUS
loaded,2021-10-01,129106.0,AUS
loaded,2021-11-01,126130.0,AUS
loaded,2021-12-01,138243.0,AUS
loaded,2020-12-01,136991.0,AUS
loaded,2020-11-01,120566.0,AUS
loaded,2020-10-01,129615.0,AUS
loaded,2020-09-01,124830.0,AUS
loaded,2020-07-01,121990.0,AUS
loaded,2020-08-01,128087.0,AUS
loaded,2020-06-01,138154.0,AUS
loaded,2020-04-01,128210.0,AUS
loaded,2020-05-01,127141.0,AUS
loaded,2020-03-01,131259.0,AUS
loaded,2020-02-01,107446.0,AUS
loaded,2020-01-01,120506.0,AUS
loaded,2019-12-01,141340.0,AUS
loaded,2019-05-01,132763.0,AUS
loaded,2019-04-01,121572.0,AUS
loaded,2019-03-01,111591.0,AUS
loaded,2019-02-01,113187.0,AUS
loaded,2019-01-01,118714.0,AUS
loaded,2019-09-01,125764.0,AUS
loaded,2019-06-01,134344.0,AUS
loaded,2019-08-01,131341.0,AUS
loaded,2019-07-01,129000.0,AUS
loaded,2019-10-01,124545.0,AUS
loaded,2019-11-01,126902.0,AUS
loaded,2018-12-01,134434.0,AUS
loaded,2018-10-01,125452.0,AUS
loaded,2018-11-01,117517.0,AUS
loaded,2018-09-01,123781.0,AUS
loaded,2018-06-01,132746.0,AUS
loaded,2018-07-01,124995.0,AUS
loaded,2018-08-01,127390.0,AUS
loaded,2018-05-01,131282.0,AUS
loaded,2018-04-01,126653.0,AUS
loaded,2018-03-01,124409.0,AUS
loaded,2018-02-01,112768.0,AUS
loaded,2018-01-01,119021.0,AUS
loaded,2017-01-01,115066.0,AUS
loaded,2017-04-01,112562.0,AUS
loaded,2017-03-01,122234.0,AUS
loaded,2017-02-01,109736.0,AUS
loaded,2017-09-01,126149.0,AUS
loaded,2017-08-01,126139.0,AUS
loaded,2017-06-01,122384.0,AUS
loaded,2017-07-01,124017.0,AUS
loaded,2017-05-01,127012.0,AUS
loaded,2017-11-01,119717.0,AUS
loaded,2017-10-01,121655.0,AUS
loaded,2017-12-01,136333.0,AUS
loaded,2016-11-01,122303.0,AUS
loaded,2016-12-01,135380.0,AUS
loaded,2016-04-01,114855.0,AUS
loaded,2016-03-01,119227.0,AUS
loaded,2016-01-01,106290.0,AUS
loaded,2016-02-01,109378.0,AUS
loaded,2016-09-01,122167.0,AUS
loaded,2016-10-01,119559.0,AUS
loaded,2016-08-01,123281.0,AUS
loaded,2016-07-01,117204.0,AUS
loaded,2016-06-01,120086.0,AUS
loaded,2016-05-01,118904.0,AUS
loaded,2015-12-01,120044.0,AUS
loaded,2015-10-01,116341.0,AUS
loaded,2015-11-01,115237.0,AUS
loaded,2015-08-01,119846.0,AUS
loaded,2015-09-01,117625.0,AUS
loaded,2015-04-01,104583.0,AUS
loaded,2015-05-01,113194.0,AUS
loaded,2015-06-01,121136.0,AUS
loaded,2015-07-01,114818.0,AUS
loaded,2015-01-01,109121.0,AUS
loaded,2015-02-01,104188.0,AUS
loaded,2015-03-01,113194.0,AUS
loaded,2014-12-01,121128.0,AUS
loaded,2014-08-01,115030.0,AUS
loaded,2014-09-01,110038.0,AUS
loaded,2014-10-01,112637.0,AUS
loaded,2014-11-01,109629.0,AUS
loaded,2014-06-01,108759.0,AUS
loaded,2014-07-01,112092.0,AUS
unloaded,2022-05-01,9583.0,AUS
unloaded,2022-06-01,9396.0,AUS
unloaded,2022-01-01,8655.0,AUS
unloaded,2022-02-01,7838.0,AUS
unloaded,2022-03-01,9565.0,AUS
unloaded,2022-04-01,8219.0,AUS
unloaded,2022-10-01,10084.0,AUS
unloaded,2022-09-01,9510.0,AUS
unloaded,2022-07-01,8635.0,AUS
unloaded,2022-08-01,9526.0,AUS
unloaded,2021-09-01,7996.0,AUS
unloaded,2021-10-01,8288.0,AUS
unloaded,2021-11-01,9008.0,AUS
unloaded,2021-12-01,9191.0,AUS
unloaded,2021-05-01,7727.0,AUS
unloaded,2021-07-01,7865.0,AUS
unloaded,2021-04-01,8435.0,AUS
unloaded,2021-06-01,8894.0,AUS
unloaded,2021-03-01,8864.0,AUS
unloaded,2021-08-01,7818.0,AUS
unloaded,2021-02-01,7983.0,AUS
unloaded,2021-01-01,7882.0,AUS
unloaded,2020-02-01,7495.0,AUS
unloaded,2020-01-01,8323.0,AUS
unloaded,2020-10-01,7990.0,AUS
unloaded,2020-07-01,8033.0,AUS
unloaded,2020-08-01,7715.0,AUS
unloaded,2020-06-01,7814.0,AUS
unloaded,2020-04-01,8332.0,AUS
unloaded,2020-05-01,6862.0,AUS
unloaded,2020-03-01,8362.0,AUS
unloaded,2020-11-01,8176.0,AUS
unloaded,2020-09-01,7311.0,AUS
unloaded,2020-12-01,8048.0,AUS
unloaded,2019-12-01,8458.0,AUS
unloaded,2019-10-01,8766.0,AUS
unloaded,2019-11-01,7546.0,AUS
unloaded,2019-02-01,7612.0,AUS
unloaded,2019-01-01,8787.0,AUS
unloaded,2019-09-01,7672.0,AUS
unloaded,2019-06-01,7873.0,AUS
unloaded,2019-08-01,8554.0,AUS
unloaded,2019-07-01,8548.0,AUS
unloaded,2019-05-01,8014.0,AUS
unloaded,2019-04-01,7815.0,AUS
unloaded,2019-03-01,8525.0,AUS
unloaded,2018-12-01,8073.0,AUS
unloaded,2018-10-01,9106.0,AUS
unloaded,2018-11-01,9257.0,AUS
unloaded,2018-09-01,8059.0,AUS
unloaded,2018-01-01,9458.0,AUS
unloaded,2018-02-01,8214.0,AUS
unloaded,2018-06-01,8210.0,AUS
unloaded,2018-07-01,8151.0,AUS
unloaded,2018-08-01,8754.0,AUS
unloaded,2018-05-01,9237.0,AUS
unloaded,2018-04-01,8492.0,AUS
unloaded,2018-03-01,9188.0,AUS
unloaded,2017-11-01,8352.0,AUS
unloaded,2017-12-01,8096.0,AUS
unloaded,2017-01-01,7924.0,AUS
unloaded,2017-04-01,7857.0,AUS
unloaded,2017-03-01,9331.0,AUS
unloaded,2017-02-01,7850.0,AUS
unloaded,2017-10-01,8631.0,AUS
unloaded,2017-08-01,9076.0,AUS
unloaded,2017-09-01,7657.0,AUS
unloaded,2017-07-01,9092.0,AUS
unloaded,2017-05-01,8977.0,AUS
unloaded,2017-06-01,8423.0,AUS
unloaded,2016-12-01,7987.0,AUS
unloaded,2016-01-01,8098.0,AUS
unloaded,2016-02-01,7751.0,AUS
unloaded,2016-08-01,8524.0,AUS
unloaded,2016-07-01,7909.0,AUS
unloaded,2016-06-01,8010.0,AUS
unloaded,2016-05-01,8710.0,AUS
unloaded,2016-04-01,8303.0,AUS
unloaded,2016-03-01,8343.0,AUS
unloaded,2016-11-01,8320.0,AUS
unloaded,2016-09-01,8309.0,AUS
unloaded,2016-10-01,7797.0,AUS
unloaded,2015-11-01,7884.0,AUS
unloaded,2015-12-01,8414.0,AUS
unloaded,2015-01-01,7901.0,AUS
unloaded,2015-02-01,8231.0,AUS
unloaded,2015-08-01,7955.0,AUS
unloaded,2015-09-01,8284.0,AUS
unloaded,2015-10-01,8515.0,AUS
unloaded,2015-06-01,8542.0,AUS
unloaded,2015-07-01,8376.0,AUS
unloaded,2015-03-01,7894.0,AUS
unloaded,2015-04-01,8700.0,AUS
unloaded,2015-05-01,8117.0,AUS
unloaded,2014-12-01,8148.0,AUS
unloaded,2014-11-01,7765.0,AUS
unloaded,2014-06-01,7967.0,AUS
unloaded,2014-07-01,9006.0,AUS
unloaded,2014-09-01,8864.0,AUS
unloaded,2014-08-01,7773.0,AUS
unloaded,2014-10-01,8617.0,AUS
loaded,2022-01-01,684.0,BGD
loaded,2022-05-01,621.0,BGD
loaded,2022-02-01,650.0,BGD
loaded,2022-03-01,735.0,BGD
loaded,2022-04-01,665.0,BGD
loaded,2021-01-01,644.0,BGD
loaded,2021-02-01,669.0,BGD
loaded,2021-05-01,643.0,BGD
loaded,2021-06-01,650.0,BGD
loaded,2021-04-01,596.0,BGD
loaded,2021-03-01,653.0,BGD
loaded,2021-10-01,746.0,BGD
loaded,2021-11-01,671.0,BGD
loaded,2021-12-01,700.0,BGD
loaded,2021-07-01,630.0,BGD
