,country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
242,ESP,2020,1365083.0,944961.0,1035571.0,1425083.0,929314.0,1046749.0,190.98333333333335,141.64166666666668
243,LKA,2020,21100.0,24.0,5873.0,2600.0,23.0,5310.0,190.98333333333335,141.64166666666668
244,SWE,2020,11566929.0,3951280.0,618358.0,12034000.0,4331481.0,625740.0,190.98333333333335,141.64166666666668
245,CHE,2020,72139.0,4189.0,102579.0,72139.0,360.0,99204.0,190.98333333333335,141.64166666666668
246,TJK,2020,0.0,0.0,19.0,0.0,0.0,14.0,190.98333333333335,141.64166666666668
247,THA,2020,1191000.0,170166.0,384793.0,1074000.0,222789.0,508775.0,190.98333333333335,141.64166666666668
248,TTO,2020,0.0,49.0,8432.0,,49.0,9246.0,190.98333333333335,141.64166666666668
249,TUN,2020,2000.0,1442.0,61331.0,,1450.0,61697.0,190.98333333333335,141.64166666666668
250,TUR,2020,123000.0,67199.0,1424018.0,70000.0,67132.0,1424018.0,190.98333333333335,141.64166666666668
251,TKM,2020,0.0,0.0,1939.0,0.0,0.0,1938.0,190.98333333333335,141.64166666666668
252,UKR,2020,0.0,99.0,72449.0,0.0,78.0,76052.0,190.98333333333335,141.64166666666668
253,USA,2020,49903029.0,7172341.0,5508507.0,50871015.0,7806435.0,5661107.0,190.98333333333335,141.64166666666668
254,URY,2020,2792781.0,2782667.0,6166.0,2792781.0,2782667.0,6284.0,190.98333333333335,141.64166666666668
255,UZB,2020,21358.0,19387.0,13826.0,0.0,0.0,13648.0,190.98333333333335,141.64166666666668
256,VNM,2020,460000.0,6414.0,392768.0,540000.0,6445.0,391451.0,190.98333333333335,141.64166666666668
257,ZWE,2020,0.0,25.0,621.0,,25.0,597.0,190.98333333333335,141.64166666666668
258,AFG,2020,,22.0,233.0,,38.0,245.0,190.98333333333335,141.64166666666668
259,ASM,2020,,562.0,,,562.0,,190.98333333333335,141.64166666666668
260,BHS,2020,,199.0,33.0,,199.0,23.0,190.98333333333335,141.64166666666668
261,BHR,2020,,537.0,6030.0,,482.0,6032.0,190.98333333333335,141.64166666666668
262,BRB,2020,,31.0,45.0,,10.0,19.0,190.98333333333335,141.64166666666668
263,BLZ,2020,,185.0,3824.0,,91.0,3824.0,190.98333333333335,141.64166666666668
264,BEN,2020,,0.0,431.0,,0.0,431.0,190.98333333333335,141.64166666666668
265,BTN,2020,,97.0,534.0,,97.0,522.0,190.98333333333335,141.64166666666668
266,BWA,2020,,0.0,6.0,,,0.0,190.98333333333335,141.64166666666668
267,VGB,2020,,0.0,,,0.0,,190.98333333333335,141.64166666666668
268,BRN,2020,,27.0,1.0,,26.0,2.0,190.98333333333335,141.64166666666668
269,BFA,2020,,49.0,96.0,,49.0,118.0,190.98333333333335,141.64166666666668
270,BDI,2020,,104.0,54.0,,86.0,28.0,190.98333333333335,141.64166666666668
271,CYM,2020,,0.0,520.0,,0.0,520.0,190.98333333333335,141.64166666666668
272,CAF,2020,,1.0,826.0,,0.0,826.0,190.98333333333335,141.64166666666668
273,TCD,2020,,0.0,9.0,,0.0,0.0,190.98333333333335,141.64166666666668
274,COM,2020,,0.0,0.0,,0.0,0.0,190.98333333333335,141.64166666666668
275,COG,2020,,1.0,312.0,,1.0,312.0,190.98333333333335,141.64166666666668
276,DJI,2020,,0.0,3100.0,,0.0,3088.0,190.98333333333335,141.64166666666668
277,DMA,2020,,1.0,48.0,,1.0,0.0,190.98333333333335,141.64166666666668
278,DOM,2020,,1.0,18690.0,,8.0,8473.0,190.98333333333335,141.64166666666668
279,SLV,2020,,0.0,70909.0,,0.0,70782.0,190.98333333333335,141.64166666666668
280,ERI,2020,,157.0,89.0,,157.0,108.0,190.98333333333335,141.64166666666668
281,FJI,2020,,1.0,1.0,,1.0,1.0,190.98333333333335,141.64166666666668
282,GAB,2020,,24.0,24.0,,24.0,24.0,190.98333333333335,141.64166666666668
283,GMB,2020,,664.0,9.0,,664.0,2.0,190.98333333333335,141.64166666666668
284,GHA,2020,,2.0,21175.0,,0.0,21175.0,190.98333333333335,141.64166666666668
285,GIB,2020,,0.0,,,0.0,,190.98333333333335,141.64166666666668
286,GRL,2020,,0.0,13.0,,0.0,13.0,190.98333333333335,141.64166666666668
287,GTM,2020,,140.0,16103.0,,91.0,16029.0,190.98333333333335,141.64166666666668
288,GNB,2020,,193.0,,,193.0,,190.98333333333335,141.64166666666668
289,GUY,2020,,829.0,49.0,,829.0,49.0,190.98333333333335,141.64166666666668
290,HTI,2020,,0.0,11.0,,0.0,11.0,190.98333333333335,141.64166666666668
291,JAM,2020,,26.0,38.0,,,0.0,190.98333333333335,141.64166666666668
292,KWT,2020,,957.0,23100.0,,1016.0,22897.0,190.98333333333335,141.64166666666668
293,LBN,2020,,59.0,20402.0,,70.0,34232.0,190.98333333333335,141.64166666666668
294,LSO,2020,,3.0,8.0,,,0.0,190.98333333333335,141.64166666666668
295,LBR,2020,,49.0,27.0,,49.0,26.0,190.98333333333335,141.64166666666668
296,LBY,2020,,3.0,1083.0,,3.0,1094.0,190.98333333333335,141.64166666666668
297,MWI,2020,,29.0,632.0,,29.0,675.0,190.98333333333335,141.64166666666668
298,MLI,2020,,0.0,276.0,,0.0,295.0,190.98333333333335,141.64166666666668
299,MNG,2020,,159.0,1071.0,,159.0,1050.0,190.98333333333335,141.64166666666668
300,MOZ,2020,,200.0,2173.0,,200.0,2178.0,190.98333333333335,141.64166666666668
301,NAM,2020,,734.0,5148.0,,29.0,5129.0,190.98333333333335,141.64166666666668
302,NCL,2020,,14.0,80.0,,14.0,71.0,190.98333333333335,141.64166666666668
303,NIC,2020,,23.0,107.0,,19.0,107.0,190.98333333333335,141.64166666666668
304,NER,2020,,2.0,2193.0,,0.0,2002.0,190.98333333333335,141.64166666666668
305,NIU,2020,,0.0,259.0,,0.0,259.0,190.98333333333335,141.64166666666668
306,NFK,2020,,46.0,,,46.0,,190.98333333333335,141.64166666666668
307,OMN,2020,,710.0,1571.0,,710.0,1451.0,190.98333333333335,141.64166666666668
308,PAN,2020,,0.0,274.0,,0.0,245.0,190.98333333333335,141.64166666666668
309,PNG,2020,,305.0,2.0,,305.0,1.0,190.98333333333335,141.64166666666668
310,PRY,2020,,178.0,3768.0,,178.0,3730.0,190.98333333333335,141.64166666666668
311,PYF,2020,,562.0,108.0,,562.0,109.0,190.98333333333335,141.64166666666668
312,PYF,2020,,562.0,108.0,,562.0,415.0,190.98333333333335,141.64166666666668
313,PYF,2020,,562.0,415.0,,562.0,109.0,190.98333333333335,141.64166666666668
314,PYF,2020,,562.0,415.0,,562.0,415.0,190.98333333333335,141.64166666666668
315,QAT,2020,,48.0,249.0,,45.0,245.0,190.98333333333335,141.64166666666668
316,RWA,2020,,0.0,466.0,,0.0,432.0,190.98333333333335,141.64166666666668
317,SPM,2020,,0.0,,,0.0,,190.98333333333335,141.64166666666668
318,WSM,2020,,0.0,16.0,,0.0,16.0,190.98333333333335,141.64166666666668
319,SAU,2020,,173.0,225983.0,,221.0,155501.0,190.98333333333335,141.64166666666668
320,SEN,2020,,3.0,4855.0,,2.0,4850.0,190.98333333333335,141.64166666666668
321,SLE,2020,,508.0,1511.0,,508.0,1511.0,190.98333333333335,141.64166666666668
322,SGP,2020,,335018.0,228728.0,,655175.0,384895.0,190.98333333333335,141.64166666666668
323,SOM,2020,,20.0,0.0,,20.0,0.0,190.98333333333335,141.64166666666668
324,TGO,2020,,35.0,49.0,,25.0,44.0,190.98333333333335,141.64166666666668
325,UGA,2020,,10.0,990.0,,0.0,994.0,190.98333333333335,141.64166666666668
326,ARE,2020,,5380.0,608979.0,,5024.0,609838.0,190.98333333333335,141.64166666666668
327,ZMB,2020,,73.0,243.0,,96.0,217.0,190.98333333333335,141.64166666666668
328,AND,2020,,,453.0,,,451.0,190.98333333333335,141.64166666666668
329,ABW,2020,,,44.0,,,44.0,190.98333333333335,141.64166666666668
330,CPV,2020,,,9.0,,,6.0,190.98333333333335,141.64166666666668
331,GNQ,2020,,,61.0,,,0.0,190.98333333333335,141.64166666666668
332,FLK,2020,,,11.0,,,11.0,190.98333333333335,141.64166666666668
333,GLP,2020,,,19.0,,,17.0,190.98333333333335,141.64166666666668
334,GIN,2020,,,104.0,,,43.0,190.98333333333335,141.64166666666668
335,MTQ,2020,,,100.0,,,0.0,190.98333333333335,141.64166666666668
336,MRT,2020,,,541.0,,,541.0,190.98333333333335,141.64166666666668
337,PLW,2020,,,4.0,,,,190.98333333333335,141.64166666666668
338,PSE,2020,,,813.0,,,813.0,190.98333333333335,141.64166666666668
339,LCA,2020,,,116.0,,,0.0,190.98333333333335,141.64166666666668
340,VCT,2020,,,5.0,,,5.0,190.98333333333335,141.64166666666668
341,STP,2020,,,36.0,,,36.0,190.98333333333335,141.64166666666668
342,SLB,2020,,,11.0,,,16.0,190.98333333333335,141.64166666666668
343,SDN,2020,,,19.0,,,18.0,190.98333333333335,141.64166666666668
344,SUR,2020,,,37.0,,,422.0,190.98333333333335,141.64166666666668
345,TON,2020,,,3.0,,,2.0,190.98333333333335,141.64166666666668
346,TCA,2020,,,1.0,,,,190.98333333333335,141.64166666666668
347,TUV,2020,,,29.0,,,29.0,190.98333333333335,141.64166666666668
348,VUT,2020,,,501.0,,,500.0,190.98333333333335,141.64166666666668
349,YEM,2020,,,2812.0,,,2752.0,190.98333333333335,141.64166666666668
350,COK,2020,,,,,0.0,,190.98333333333335,141.64166666666668
351,ALB,2019,0.0,0.0,23.0,0.0,0.0,23.0,197.17499999999998,173.99166666666667
352,DZA,2019,2000.0,24.0,107806.0,,24.0,107809.0,197.17499999999998,173.99166666666667
353,AGO,2019,0.0,706.0,12582.0,0.0,706.0,12499.0,197.17499999999998,173.99166666666667
354,ARG,2019,790000.0,193672.0,237468.0,660000.0,193670.0,237446.0,197.17499999999998,173.99166666666667
355,ARM,2019,0.0,0.0,35.0,0.0,0.0,6.0,197.17499999999998,173.99166666666667
356,AUS,2019,1521000.0,245.0,288165.0,1521000.0,132.0,287077.0,197.17499999999998,173.99166666666667
357,AUT,2019,1628664.0,307278.0,604458.0,2090269.0,450128.0,627199.0,197.17499999999998,173.99166666666667
358,AZE,2019,0.0,0.0,206.0,0.0,0.0,200.0,197.17499999999998,173.99166666666667
359,BGD,2019,65000.0,6.0,414213.0,47000.0,6.0,413709.0,197.17499999999998,173.99166666666667
360,BLR,2019,187000.0,115823.0,13200.0,187000.0,115023.0,12600.0,197.17499999999998,173.99166666666667
361,BEL,2019,516800.0,586578.0,838128.0,515010.0,641910.0,908604.0,197.17499999999998,173.99166666666667
362,BIH,2019,65500.0,20.0,40010.0,65500.0,20.0,39980.0,197.17499999999998,173.99166666666667
363,BRA,2019,19755000.0,14934588.0,271507.0,20277000.0,15500753.0,265427.0,197.17499999999998,173.99166666666667
364,BGR,2019,238785.0,112663.0,10556.0,238785.0,112661.0,11032.0,197.17499999999998,173.99166666666667
365,KHM,2019,0.0,25.0,1041.0,,25.0,1057.0,197.17499999999998,173.99166666666667
366,CMR,2019,0.0,,421.0,0.0,,459.0,197.17499999999998,173.99166666666667
367,CAN,2019,16235000.0,9238588.0,407366.0,16815000.0,9675655.0,399997.0,197.17499999999998,173.99166666666667
368,CHL,2019,5293000.0,4709090.0,18150.0,5293000.0,4709090.0,17649.0,197.17499999999998,173.99166666666667
369,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
370,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
371,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
372,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
373,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
374,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
375,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
376,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
377,CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
378,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
379,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
380,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
381,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
382,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
383,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
384,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
385,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
386,CHN,2019,18927201.0,198181.0,24180379.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
387,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
388,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
389,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
390,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
391,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
392,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
393,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
394,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
395,CHN,2019,18927201.0,198181.0,195481.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
396,CHN,2019,18927201.0,198181.0,195481.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
397,CHN,2019,18927201.0,198181.0,195481.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
398,CHN,2019,18927201.0,198181.0,195481.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
399,CHN,2019,18927201.0,198181.0,195481.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
400,CHN,2019,18927201.0,198181.0,195481.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
401,CHN,2019,18927201.0,198181.0,195481.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
402,CHN,2019,18927201.0,198181.0,195481.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
403,CHN,2019,18927201.0,198181.0,195481.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
404,CHN,2019,18927201.0,198181.0,195481.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
405,CHN,2019,18927201.0,198181.0,0.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
406,CHN,2019,18927201.0,198181.0,0.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
407,CHN,2019,18927201.0,198181.0,0.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
408,CHN,2019,18927201.0,198181.0,0.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
409,CHN,2019,18927201.0,198181.0,0.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
410,CHN,2019,18927201.0,198181.0,0.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
411,CHN,2019,18927201.0,198181.0,0.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
412,CHN,2019,18927201.0,198181.0,0.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
413,CHN,2019,18927201.0,198181.0,0.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
414,CHN,2019,18927201.0,198181.0,0.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
415,CHN,2019,18927201.0,198181.0,0.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
416,CHN,2019,18927201.0,198181.0,0.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
417,CHN,2019,18927201.0,198181.0,0.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
418,CHN,2019,18927201.0,198181.0,0.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
419,CHN,2019,18927201.0,198181.0,0.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
420,CHN,2019,18927201.0,198181.0,0.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
421,CHN,2019,18927201.0,198181.0,0.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
422,CHN,2019,18927201.0,198181.0,0.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
423,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
424,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
425,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
426,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
427,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
428,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
429,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
430,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
431,CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
432,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
433,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
434,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
435,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
436,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
437,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
438,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
439,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
440,CHN,2019,18927201.0,19214.0,24180379.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
441,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
442,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
443,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
444,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
445,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
446,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
447,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
448,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
449,CHN,2019,18927201.0,19214.0,195481.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
450,CHN,2019,18927201.0,19214.0,195481.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
451,CHN,2019,18927201.0,19214.0,195481.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
452,CHN,2019,18927201.0,19214.0,195481.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
453,CHN,2019,18927201.0,19214.0,195481.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
454,CHN,2019,18927201.0,19214.0,195481.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
455,CHN,2019,18927201.0,19214.0,195481.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
456,CHN,2019,18927201.0,19214.0,195481.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
457,CHN,2019,18927201.0,19214.0,195481.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
458,CHN,2019,18927201.0,19214.0,195481.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
459,CHN,2019,18927201.0,19214.0,0.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
460,CHN,2019,18927201.0,19214.0,0.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
461,CHN,2019,18927201.0,19214.0,0.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
462,CHN,2019,18927201.0,19214.0,0.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
463,CHN,2019,18927201.0,19214.0,0.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
464,CHN,2019,18927201.0,19214.0,0.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
465,CHN,2019,18927201.0,19214.0,0.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
466,CHN,2019,18927201.0,19214.0,0.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
467,CHN,2019,18927201.0,19214.0,0.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
468,CHN,2019,18927201.0,19214.0,0.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
469,CHN,2019,18927201.0,19214.0,0.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
470,CHN,2019,18927201.0,19214.0,0.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
471,CHN,2019,18927201.0,19214.0,0.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
