country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
BHR,2020,,537.0,6030.0,,482.0,6032.0,190.98333333333335,141.64166666666668
BRB,2020,,31.0,45.0,,10.0,19.0,190.98333333333335,141.64166666666668
BLZ,2020,,185.0,3824.0,,91.0,3824.0,190.98333333333335,141.64166666666668
BEN,2020,,0.0,431.0,,0.0,431.0,190.98333333333335,141.64166666666668
BTN,2020,,97.0,534.0,,97.0,522.0,190.98333333333335,141.64166666666668
BWA,2020,,0.0,6.0,,,0.0,190.98333333333335,141.64166666666668
VGB,2020,,0.0,,,0.0,,190.98333333333335,141.64166666666668
BRN,2020,,27.0,1.0,,26.0,2.0,190.98333333333335,141.64166666666668
BFA,2020,,49.0,96.0,,49.0,118.0,190.98333333333335,141.64166666666668
BDI,2020,,104.0,54.0,,86.0,28.0,190.98333333333335,141.64166666666668
CYM,2020,,0.0,520.0,,0.0,520.0,190.98333333333335,141.64166666666668
CAF,2020,,1.0,826.0,,0.0,826.0,190.98333333333335,141.64166666666668
TCD,2020,,0.0,9.0,,0.0,0.0,190.98333333333335,141.64166666666668
COM,2020,,0.0,0.0,,0.0,0.0,190.98333333333335,141.64166666666668
COG,2020,,1.0,312.0,,1.0,312.0,190.98333333333335,141.64166666666668
DJI,2020,,0.0,3100.0,,0.0,3088.0,190.98333333333335,141.64166666666668
DMA,2020,,1.0,48.0,,1.0,0.0,190.98333333333335,141.64166666666668
DOM,2020,,1.0,18690.0,,8.0,8473.0,190.98333333333335,141.64166666666668
SLV,2020,,0.0,70909.0,,0.0,70782.0,190.98333333333335,141.64166666666668
ERI,2020,,157.0,89.0,,157.0,108.0,190.98333333333335,141.64166666666668
FJI,2020,,1.0,1.0,,1.0,1.0,190.98333333333335,141.64166666666668
GAB,2020,,24.0,24.0,,24.0,24.0,190.98333333333335,141.64166666666668
GMB,2020,,664.0,9.0,,664.0,2.0,190.98333333333335,141.64166666666668
GHA,2020,,2.0,21175.0,,0.0,21175.0,190.98333333333335,141.64166666666668
GIB,2020,,0.0,,,0.0,,190.98333333333335,141.64166666666668
GRL,2020,,0.0,13.0,,0.0,13.0,190.98333333333335,141.64166666666668
GTM,2020,,140.0,16103.0,,91.0,16029.0,190.98333333333335,141.64166666666668
GNB,2020,,193.0,,,193.0,,190.98333333333335,141.64166666666668
GUY,2020,,829.0,49.0,,829.0,49.0,190.98333333333335,141.64166666666668
HTI,2020,,0.0,11.0,,0.0,11.0,190.98333333333335,141.64166666666668
JAM,2020,,26.0,38.0,,,0.0,190.98333333333335,141.64166666666668
KWT,2020,,957.0,23100.0,,1016.0,22897.0,190.98333333333335,141.64166666666668
LBN,2020,,59.0,20402.0,,70.0,34232.0,190.98333333333335,141.64166666666668
LSO,2020,,3.0,8.0,,,0.0,190.98333333333335,141.64166666666668
LBR,2020,,49.0,27.0,,49.0,26.0,190.98333333333335,141.64166666666668
LBY,2020,,3.0,1083.0,,3.0,1094.0,190.98333333333335,141.64166666666668
MWI,2020,,29.0,632.0,,29.0,675.0,190.98333333333335,141.64166666666668
MLI,2020,,0.0,276.0,,0.0,295.0,190.98333333333335,141.64166666666668
MNG,2020,,159.0,1071.0,,159.0,1050.0,190.98333333333335,141.64166666666668
MOZ,2020,,200.0,2173.0,,200.0,2178.0,190.98333333333335,141.64166666666668
NAM,2020,,734.0,5148.0,,29.0,5129.0,190.98333333333335,141.64166666666668
NCL,2020,,14.0,80.0,,14.0,71.0,190.98333333333335,141.64166666666668
NIC,2020,,23.0,107.0,,19.0,107.0,190.98333333333335,141.64166666666668
NER,2020,,2.0,2193.0,,0.0,2002.0,190.98333333333335,141.64166666666668
NIU,2020,,0.0,259.0,,0.0,259.0,190.98333333333335,141.64166666666668
NFK,2020,,46.0,,,46.0,,190.98333333333335,141.64166666666668
OMN,2020,,710.0,1571.0,,710.0,1451.0,190.98333333333335,141.64166666666668
PAN,2020,,0.0,274.0,,0.0,245.0,190.98333333333335,141.64166666666668
PNG,2020,,305.0,2.0,,305.0,1.0,190.98333333333335,141.64166666666668
PRY,2020,,178.0,3768.0,,178.0,3730.0,190.98333333333335,141.64166666666668
PYF,2020,,562.0,108.0,,562.0,109.0,190.98333333333335,141.64166666666668
PYF,2020,,562.0,108.0,,562.0,415.0,190.98333333333335,141.64166666666668
PYF,2020,,562.0,415.0,,562.0,109.0,190.98333333333335,141.64166666666668
PYF,2020,,562.0,415.0,,562.0,415.0,190.98333333333335,141.64166666666668
QAT,2020,,48.0,249.0,,45.0,245.0,190.98333333333335,141.64166666666668
RWA,2020,,0.0,466.0,,0.0,432.0,190.98333333333335,141.64166666666668
SPM,2020,,0.0,,,0.0,,190.98333333333335,141.64166666666668
WSM,2020,,0.0,16.0,,0.0,16.0,190.98333333333335,141.64166666666668
SAU,2020,,173.0,225983.0,,221.0,155501.0,190.98333333333335,141.64166666666668
SEN,2020,,3.0,4855.0,,2.0,4850.0,190.98333333333335,141.64166666666668
SLE,2020,,508.0,1511.0,,508.0,1511.0,190.98333333333335,141.64166666666668
SGP,2020,,335018.0,228728.0,,655175.0,384895.0,190.98333333333335,141.64166666666668
SOM,2020,,20.0,0.0,,20.0,0.0,190.98333333333335,141.64166666666668
TGO,2020,,35.0,49.0,,25.0,44.0,190.98333333333335,141.64166666666668
UGA,2020,,10.0,990.0,,0.0,994.0,190.98333333333335,141.64166666666668
ARE,2020,,5380.0,608979.0,,5024.0,609838.0,190.98333333333335,141.64166666666668
ZMB,2020,,73.0,243.0,,96.0,217.0,190.98333333333335,141.64166666666668
AND,2020,,,453.0,,,451.0,190.98333333333335,141.64166666666668
ABW,2020,,,44.0,,,44.0,190.98333333333335,141.64166666666668
CPV,2020,,,9.0,,,6.0,190.98333333333335,141.64166666666668
GNQ,2020,,,61.0,,,0.0,190.98333333333335,141.64166666666668
FLK,2020,,,11.0,,,11.0,190.98333333333335,141.64166666666668
GLP,2020,,,19.0,,,17.0,190.98333333333335,141.64166666666668
GIN,2020,,,104.0,,,43.0,190.98333333333335,141.64166666666668
MTQ,2020,,,100.0,,,0.0,190.98333333333335,141.64166666666668
MRT,2020,,,541.0,,,541.0,190.98333333333335,141.64166666666668
PLW,2020,,,4.0,,,,190.98333333333335,141.64166666666668
PSE,2020,,,813.0,,,813.0,190.98333333333335,141.64166666666668
LCA,2020,,,116.0,,,0.0,190.98333333333335,141.64166666666668
VCT,2020,,,5.0,,,5.0,190.98333333333335,141.64166666666668
STP,2020,,,36.0,,,36.0,190.98333333333335,141.64166666666668
SLB,2020,,,11.0,,,16.0,190.98333333333335,141.64166666666668
SDN,2020,,,19.0,,,18.0,190.98333333333335,141.64166666666668
SUR,2020,,,37.0,,,422.0,190.98333333333335,141.64166666666668
TON,2020,,,3.0,,,2.0,190.98333333333335,141.64166666666668
TCA,2020,,,1.0,,,,190.98333333333335,141.64166666666668
TUV,2020,,,29.0,,,29.0,190.98333333333335,141.64166666666668
VUT,2020,,,501.0,,,500.0,190.98333333333335,141.64166666666668
YEM,2020,,,2812.0,,,2752.0,190.98333333333335,141.64166666666668
COK,2020,,,,,0.0,,190.98333333333335,141.64166666666668
ALB,2019,0.0,0.0,23.0,0.0,0.0,23.0,197.17499999999998,173.99166666666667
DZA,2019,2000.0,24.0,107806.0,,24.0,107809.0,197.17499999999998,173.99166666666667
AGO,2019,0.0,706.0,12582.0,0.0,706.0,12499.0,197.17499999999998,173.99166666666667
ARG,2019,790000.0,193672.0,237468.0,660000.0,193670.0,237446.0,197.17499999999998,173.99166666666667
ARM,2019,0.0,0.0,35.0,0.0,0.0,6.0,197.17499999999998,173.99166666666667
AUS,2019,1521000.0,245.0,288165.0,1521000.0,132.0,287077.0,197.17499999999998,173.99166666666667
AUT,2019,1628664.0,307278.0,604458.0,2090269.0,450128.0,627199.0,197.17499999999998,173.99166666666667
AZE,2019,0.0,0.0,206.0,0.0,0.0,200.0,197.17499999999998,173.99166666666667
BGD,2019,65000.0,6.0,414213.0,47000.0,6.0,413709.0,197.17499999999998,173.99166666666667
BLR,2019,187000.0,115823.0,13200.0,187000.0,115023.0,12600.0,197.17499999999998,173.99166666666667
BEL,2019,516800.0,586578.0,838128.0,515010.0,641910.0,908604.0,197.17499999999998,173.99166666666667
BIH,2019,65500.0,20.0,40010.0,65500.0,20.0,39980.0,197.17499999999998,173.99166666666667
BRA,2019,19755000.0,14934588.0,271507.0,20277000.0,15500753.0,265427.0,197.17499999999998,173.99166666666667
BGR,2019,238785.0,112663.0,10556.0,238785.0,112661.0,11032.0,197.17499999999998,173.99166666666667
KHM,2019,0.0,25.0,1041.0,,25.0,1057.0,197.17499999999998,173.99166666666667
CMR,2019,0.0,,421.0,0.0,,459.0,197.17499999999998,173.99166666666667
CAN,2019,16235000.0,9238588.0,407366.0,16815000.0,9675655.0,399997.0,197.17499999999998,173.99166666666667
CHL,2019,5293000.0,4709090.0,18150.0,5293000.0,4709090.0,17649.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,24180379.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,195481.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,198181.0,0.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,24180379.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,195481.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,19214.0,0.0,15000.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,19172.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,19172.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,96.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,96.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,14865201.0,96.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,15000.0,129499.0,27399641.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,15000.0,129499.0,195328.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,15000.0,129499.0,104233.0,197.17499999999998,173.99166666666667
CHN,2019,18927201.0,0.0,24180379.0,15000.0,19172.0,27399641.0,197.17499999999998,173.99166666666667
